datetime,depth,depth_qc,oxygen,salinity,salinity_qc_flag,temperature,temperature_qc_flag,latitude,longitude,year,month,day,time,datetime
2010-01-23 11:00:00,0.0,0,5.65,33.38,0.0,14.32,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,5.0,0,5.65,33.383,0.0,14.33,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,10.0,0,5.64,33.378,0.0,14.34,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,15.0,0,5.64,33.378,0.0,14.33,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,20.0,0,5.64,33.379,0.0,14.34,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,25.0,0,5.64,33.379,0.0,14.34,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,30.0,0,5.65,33.379,0.0,14.33,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,35.0,0,5.64,33.379,0.0,14.33,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,40.0,0,5.53,33.383,0.0,14.16,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,45.0,0,5.26,33.392,0.0,13.68,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,50.0,0,4.99,33.406,0.0,13.19,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,55.0,0,4.71,33.423,0.0,12.68,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,60.0,0,4.4,33.444,0.0,12.15,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 11:00:00,65.0,0,4.39,33.442,0.0,12.12,0.0,33.318,-119.668,2010,1,23,11.77,2010-01-23 11:00:00
2010-01-23 17:00:00,0.0,0,5.67,33.36,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,5.0,0,5.67,33.361,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,10.0,0,5.68,33.361,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,15.0,0,5.69,33.36,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,20.0,0,5.69,33.36,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,25.0,0,5.67,33.36,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,30.0,0,5.67,33.359,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,35.0,0,5.67,33.358,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,40.0,0,5.67,33.359,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,45.0,0,5.67,33.362,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,50.0,0,5.67,33.361,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,55.0,0,5.67,33.361,0.0,14.44,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,60.0,0,5.55,33.351,0.0,14.14,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,65.0,0,5.41,33.342,0.0,13.81,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,70.0,0,5.32,33.34,0.0,13.61,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,75.0,0,5.16,33.337,0.0,13.12,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,80.0,0,4.96,33.334,0.0,12.21,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,85.0,0,4.71,33.333,0.0,11.46,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,90.0,0,4.45,33.381,0.0,11.19,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,95.0,0,4.16,33.478,0.0,11.09,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,100.0,0,3.82,33.54,0.0,10.99,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,125.0,0,3.44,33.67,0.0,10.58,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,150.0,0,2.98,33.827,0.0,10.04,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,175.0,0,2.59,33.963,0.0,9.51,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,200.0,0,2.29,34.053,0.0,9.14,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,225.0,0,2.01,34.104,0.0,8.86,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,250.0,0,1.66,34.151,0.0,8.59,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,275.0,0,1.27,34.192,0.0,8.33,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,300.0,0,1.13,34.214,0.0,8.18,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,325.0,0,1.02,34.228,0.0,8.03,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,350.0,0,0.92,34.239,0.0,7.87,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,375.0,0,0.84,34.246,0.0,7.69,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,400.0,0,0.77,34.247,0.0,7.46,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,425.0,0,0.71,34.246,0.0,7.19,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,450.0,0,0.64,34.247,0.0,6.97,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,475.0,0,0.58,34.255,0.0,6.76,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 17:00:00,500.0,0,0.51,34.268,0.0,6.59,0.0,33.155,-120.01,2010,1,23,17.12,2010-01-23 17:00:00
2010-01-23 21:00:00,0.0,0,6.0,33.296,0.0,14.25,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,5.0,0,5.78,33.295,0.0,14.21,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,10.0,0,5.78,33.295,0.0,14.16,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,15.0,0,5.78,33.294,0.0,14.12,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,20.0,0,5.77,33.292,0.0,14.1,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,25.0,0,5.78,33.292,0.0,14.09,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,30.0,0,5.79,33.291,0.0,14.08,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,35.0,0,5.77,33.29,0.0,14.07,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,40.0,0,5.75,33.289,0.0,14.07,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,45.0,0,5.74,33.288,0.0,14.06,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,50.0,0,5.73,33.287,0.0,14.04,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,55.0,0,5.72,33.285,0.0,14.02,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,60.0,0,5.7,33.282,0.0,14.0,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,65.0,0,5.65,33.281,0.0,13.8,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,70.0,0,5.55,33.279,0.0,13.48,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,75.0,0,5.41,33.283,0.0,13.1,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,80.0,0,5.2,33.295,0.0,12.64,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,85.0,0,4.98,33.316,0.0,12.19,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,90.0,0,4.75,33.358,0.0,11.74,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,95.0,0,4.49,33.403,0.0,11.26,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,100.0,0,4.24,33.448,0.0,10.79,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,125.0,0,3.46,33.678,0.0,10.21,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,150.0,0,2.99,33.851,0.0,9.88,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,175.0,0,2.69,33.958,0.0,9.37,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,200.0,0,2.32,34.038,0.0,9.23,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,225.0,0,2.0,34.099,0.0,8.96,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,250.0,0,1.71,34.144,0.0,8.64,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,275.0,0,1.47,34.172,0.0,8.32,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,300.0,0,1.27,34.179,0.0,7.99,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,325.0,0,1.13,34.185,0.0,7.66,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,350.0,0,0.99,34.192,0.0,7.35,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,375.0,0,0.88,34.201,0.0,7.05,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,400.0,0,0.77,34.215,0.0,6.9,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,425.0,0,0.67,34.229,0.0,6.76,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,450.0,0,0.58,34.242,0.0,6.61,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,475.0,0,0.5,34.255,0.0,6.44,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-23 21:00:00,500.0,0,0.42,34.267,0.0,6.25,0.0,32.982,-120.357,2010,1,23,21.07,2010-01-23 21:00:00
2010-01-24 03:00:00,0.0,0,6.0,33.091,0.0,14.03,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,5.0,0,5.93,33.092,0.0,14.03,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,10.0,0,5.93,33.093,0.0,14.03,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,15.0,0,5.92,33.093,0.0,14.01,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,20.0,0,5.91,33.096,0.0,13.99,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,25.0,0,5.9,33.099,0.0,13.99,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,30.0,0,5.88,33.104,0.0,14.0,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,35.0,0,5.85,33.13,0.0,13.95,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,40.0,0,5.81,33.151,0.0,13.9,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,45.0,0,5.79,33.168,0.0,13.9,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,50.0,0,5.77,33.184,0.0,13.91,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,55.0,0,5.71,33.211,0.0,13.87,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,60.0,0,5.6,33.243,0.0,13.66,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,65.0,0,5.43,33.239,0.0,13.05,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,70.0,0,5.22,33.235,0.0,12.5,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,75.0,0,5.01,33.257,0.0,12.13,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,80.0,0,4.77,33.329,0.0,11.83,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,85.0,0,4.52,33.389,0.0,11.52,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,90.0,0,4.4,33.4,0.0,11.22,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,95.0,0,4.42,33.398,0.0,10.92,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,100.0,0,4.37,33.407,0.0,10.64,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,125.0,0,3.62,33.648,0.0,10.03,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,150.0,0,2.95,33.858,0.0,9.77,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,175.0,0,2.72,33.948,0.0,9.36,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,200.0,0,2.51,34.027,0.0,9.04,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,225.0,0,2.11,34.09,0.0,8.79,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,250.0,0,1.75,34.132,0.0,8.42,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,275.0,0,1.47,34.158,0.0,8.06,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,300.0,0,1.26,34.171,0.0,7.74,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,325.0,0,1.13,34.176,0.0,7.44,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,350.0,0,1.01,34.177,0.0,7.14,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,375.0,0,0.9,34.177,0.0,6.88,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,400.0,0,0.78,34.189,0.0,6.68,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,425.0,0,0.66,34.207,0.0,6.52,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,450.0,0,0.55,34.231,0.0,6.39,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,475.0,0,0.46,34.256,0.0,6.29,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-24 03:00:00,500.0,0,0.37,34.284,0.0,6.21,0.0,32.657,-121.042,2010,1,24,3.52,2010-01-24 03:00:00
2010-01-26 00:00:00,0.0,0,5.84,33.024,0.0,15.03,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,5.0,0,5.84,33.024,0.0,15.04,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,10.0,0,5.84,33.024,0.0,15.04,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,15.0,0,5.84,33.027,0.0,15.04,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,20.0,0,5.83,33.029,0.0,15.03,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,25.0,0,5.84,33.025,0.0,15.01,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,30.0,0,5.84,33.022,0.0,14.98,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,35.0,0,5.84,33.022,0.0,14.97,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,40.0,0,5.84,33.022,0.0,14.96,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,45.0,0,5.84,33.021,0.0,14.94,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,50.0,0,5.85,33.021,0.0,14.93,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,55.0,0,5.83,33.02,0.0,14.92,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,60.0,0,5.82,33.02,0.0,14.91,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,65.0,0,5.82,33.014,0.0,14.88,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,70.0,0,5.83,33.007,0.0,14.78,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,75.0,0,5.83,33.034,0.0,14.64,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,80.0,0,5.82,33.117,0.0,14.5,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,85.0,0,5.8,33.175,0.0,14.1,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,90.0,0,5.78,33.123,0.0,13.39,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,95.0,0,5.76,33.045,0.0,12.4,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,100.0,0,5.72,33.016,0.0,11.79,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,125.0,0,5.26,33.15,0.0,10.51,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,150.0,0,4.36,33.456,0.0,9.54,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,175.0,0,3.25,33.777,0.0,9.32,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,200.0,0,3.42,33.918,0.0,8.81,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,225.0,0,3.33,33.956,0.0,8.45,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,250.0,0,3.0,33.98,0.0,8.08,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,275.0,0,2.6,34.003,0.0,7.7,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,300.0,0,2.2,34.028,0.0,7.46,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,325.0,0,1.8,34.052,0.0,7.2,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,350.0,0,1.51,34.072,0.0,6.91,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,375.0,0,1.27,34.09,0.0,6.62,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,400.0,0,1.11,34.105,0.0,6.36,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,425.0,0,0.98,34.116,0.0,6.12,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,450.0,0,0.84,34.131,0.0,5.91,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,475.0,0,0.71,34.151,0.0,5.75,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 00:00:00,500.0,0,0.59,34.173,0.0,5.62,0.0,32.58,-122.803,2010,1,26,0.7,2010-01-26 00:00:00
2010-01-26 07:00:00,0.0,0,6.0,32.961,0.0,14.83,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,5.0,0,5.84,32.959,0.0,14.83,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,10.0,0,5.84,32.957,0.0,14.82,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,15.0,0,5.84,32.957,0.0,14.83,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,20.0,0,5.83,32.958,0.0,14.83,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,25.0,0,5.83,32.958,0.0,14.83,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,30.0,0,5.83,32.958,0.0,14.83,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,35.0,0,5.83,32.959,0.0,14.83,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,40.0,0,5.83,32.959,0.0,14.83,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,45.0,0,5.83,32.955,0.0,14.8,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,50.0,0,5.83,32.951,0.0,14.71,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,55.0,0,5.84,32.975,0.0,14.39,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,60.0,0,5.85,33.002,0.0,14.04,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,65.0,0,5.84,33.025,0.0,13.74,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,70.0,0,5.82,33.042,0.0,13.44,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,75.0,0,5.79,33.064,0.0,13.14,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,80.0,0,5.77,33.101,0.0,12.84,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,85.0,0,5.74,33.144,0.0,12.52,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,90.0,0,5.65,33.124,0.0,12.15,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,95.0,0,5.56,33.082,0.0,11.74,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,100.0,0,5.48,33.068,0.0,11.37,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,125.0,0,5.02,33.203,0.0,9.996,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,150.0,0,4.33,33.494,0.0,9.28,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,175.0,0,3.46,33.829,0.0,8.95,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,200.0,0,3.39,33.946,0.0,8.59,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,225.0,0,2.91,33.985,0.0,8.12,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,250.0,0,2.57,34.004,0.0,7.77,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,275.0,0,2.27,34.018,0.0,7.48,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,300.0,0,1.98,34.033,0.0,7.19,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,325.0,0,1.69,34.052,0.0,6.92,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
2010-01-26 07:00:00,350.0,0,1.4,34.079,0.0,6.65,0.0,32.918,-122.11,2010,1,26,7.63,2010-01-26 07:00:00
